"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000174564",97.4961850906221,0.518476647833302,0.200829566395508,2.58167488552073,0.00983221608260692,0.0613854444005459
"ENSG00000174567",100.901051879832,0.117420524712273,0.373752320631035,0.314166677317276,0.753394449946638,0.880866264714475
"ENSG00000174574",2032.27064315711,0.193577290919061,0.129214659680282,1.49810626285,0.134105644190894,0.337033172780679
"ENSG00000174576",153.73402480808,-0.894918976213549,0.332168241167449,-2.69417381104298,0.00705633568902905,0.0490043483444772
"ENSG00000174579",5058.97136645584,-0.0416068776381863,0.13426200586311,-0.309893162780597,0.756642202354185,0.882748113927744
"ENSG00000174586",543.23606660857,-0.148705089593812,0.570496038041392,-0.260659285390204,0.794355266396136,0.901724606354273
"ENSG00000174599",63.6219089420427,0.217355054014584,0.4404448190766,0.493489864338223,0.621666499765782,0.802055670844956
"ENSG00000174600",673.868766647753,1.28483576237451,0.257845273673462,4.98297193533838,6.26150351337827e-07,4.62043105500108e-05
"ENSG00000174606",2117.39365699043,-0.0482441036945756,0.118278249559248,-0.407886520762292,0.683356989159134,0.840341429347835
"ENSG00000174607",1696.68220455449,0.0228684658748201,0.256967880655407,0.088993479716193,0.929087091992913,0.966889119274224
"ENSG00000174611",114.468836891749,0.138422165567523,0.271343273545847,0.510136712654256,0.609955686469297,0.794091590396173
"ENSG00000174628",554.592649912739,-0.379379692437026,0.165614389625624,-2.29074112034965,0.0219783908455352,0.105834974912592
"ENSG00000174640",775.332850083792,0.8914999147443,0.256118237960953,3.48081386878906,0.000499892746229254,0.00716558526115668
"ENSG00000174652",2639.86667598729,-0.293640533467318,0.10790963266441,-2.7211707260696,0.00650511556381465,0.046222492709881
"ENSG00000174669",1044.29941933054,-0.236888148239506,0.171745382553323,-1.3792984982636,0.167802739373973,0.386450660734669
"ENSG00000174672",1445.96827384926,-0.87813414746789,0.255795791796926,-3.43294993752295,0.000597052328858334,0.00821371551757624
"ENSG00000174680",64.66103698821,0.0993375124438069,0.322933945023366,0.307609385679846,0.75837957755933,0.883441245898742
"ENSG00000174684",497.253384619668,-0.37922424717498,0.159259123393157,-2.38117753693019,0.0172573925082601,0.0898007173476504
"ENSG00000174695",2686.12965229233,0.225771030270003,0.195893588993086,1.15251872932897,0.249107977907415,0.487439108964804
"ENSG00000174705",3384.8592563212,0.318035219009557,0.175013930270927,1.81719945673598,0.0691865781404266,0.223477197271302
"ENSG00000174715",16.7160070376518,-0.0291937444293242,0.323602277187882,-0.0902148918203514,0.928116450620712,0.966571878356059
"ENSG00000174718",4177.02311066616,0.556205093010391,0.16804579911725,3.3098422925902,0.000933485509852452,0.0113035889839029
"ENSG00000174720",682.364839403181,0.0911489297425032,0.190559500778367,0.47832267281449,0.632420561479546,0.809099096986596
"ENSG00000174721",143.094151959575,-0.825012556577756,0.244707495552203,-3.3714233179333,0.000747808536339354,0.00966983189626804
"ENSG00000174738",3345.4379474931,-0.103684952868638,0.165887278853139,-0.625032573838471,0.531949679390262,0.74003532358085
"ENSG00000174740",109.691614561123,0.39578328111303,0.433681193265171,0.912613429540698,0.361445888717328,0.602003721900603
"ENSG00000174744",860.71008312015,-0.29516657970602,0.140574214693095,-2.09972063760367,0.0357534230607851,0.146190017418806
"ENSG00000174748",10458.4250608983,0.0960465578609961,0.169977487923406,0.565054578899742,0.572036641500655,0.769534310967755
"ENSG00000174749",240.95158821662,0.195712605435226,0.247462672231005,0.79087728129166,0.429015606985009,0.661797311098918
"ENSG00000174775",1452.15376569009,-0.53300329682304,0.200407257849206,-2.65960076767325,0.0078233323671504,0.0524811039183468
"ENSG00000174776",595.23627180147,1.60318301490836,0.348378073081358,4.60184821831183,4.18758330376353e-06,0.000187784138593162
"ENSG00000174780",3052.23738917396,-0.03782347899831,0.169930718747929,-0.222581763185599,0.82386103127612,0.917272415282936
"ENSG00000174788",71.2300234310917,-0.506868518777551,0.175095346560069,-2.89481433250805,0.00379382856864676,0.0315583490487989
"ENSG00000174791",178.805283505985,-0.513572621541522,0.226088188816997,-2.27155882944961,0.0231131699320921,0.109537539094725
"ENSG00000174796",832.163618827717,-0.0177610621308377,0.124601451348246,-0.142542979545219,0.886651133176031,0.947487733726632
"ENSG00000174799",1331.28416651859,-0.0792260177921256,0.126868630025799,-0.624472872261765,0.532317080575896,0.740347697860907
"ENSG00000174804",1803.01717522678,0.357917249847118,0.182101056493807,1.96548694850264,0.0493579047938058,0.178945836864364
"ENSG00000174807",664.864753117625,-0.171764809466194,0.268628566475716,-0.639413788785274,0.522553781153771,0.733390396935834
"ENSG00000174808",74.1895805098475,1.36723749124567,0.39984482887773,3.41942021629537,0.000627547324058177,0.00849201469296978
"ENSG00000174827",197.777597375878,0.154789365004461,0.200841987698602,0.770702216096113,0.440883458092139,0.671569099439181
"ENSG00000174837",26.474815374656,1.21265805129504,0.325262250168414,3.72824713186713,0.000192816248374122,0.00352394114397704
"ENSG00000174839",2067.9546224658,-0.0522615074478598,0.141327536330171,-0.369789984350721,0.711538978432042,0.856719311590748
"ENSG00000174840",1536.11119617415,0.0909320087065559,0.0919479009795902,0.988951435952193,0.322686902907795,0.566191154885189
"ENSG00000174842",935.47793433741,-0.0969839419392148,0.202371172847102,-0.47923792986311,0.631769373545802,0.808693361165482
"ENSG00000174844",192.833719805817,0.155477048363236,0.302738731889687,0.513568407295468,0.607553772354512,0.792861708484061
"ENSG00000174851",1060.64805007527,-0.259598754933864,0.104267455750837,-2.48973903759784,0.0127836921578989,0.0731137696480744
"ENSG00000174871",785.377508006357,-1.08549975219741,0.205013085251922,-5.29478277380948,1.19157970193182e-07,1.29610062042307e-05
