"","geneid","wilcox","wilcox_BH","FC","log2FC"
"9035","ENSG00000155066",0.932324373348333,1,0.820478468899522,-0.285462620038635
"9036","ENSG00000155085",1,1,0.879052655782939,-0.18597850862942
"9037","ENSG00000155090",0.350237584818994,0.975322513573003,1.50621001129093,0.590922939415235
"9038","ENSG00000155093",0.350237584818994,0.975322513573003,1.36867341502397,0.452778240069942
"9039","ENSG00000155096",0.79890666964327,1,0.925334890207908,-0.111952505470683
"9040","ENSG00000155097",0.79890666964327,1,0.913705583756345,-0.130198723126702
"9041","ENSG00000155099",0.932324373348333,1,0.938935574229692,-0.0909019252171104
"9042","ENSG00000155100",0.932324373348333,1,0.864821628539434,-0.209525490644132
"9043","ENSG00000155111",0.79890666964327,1,0.896612437495598,-0.157443582796589
"9044","ENSG00000155115",0.932324373348333,1,1.42656557146869,0.512546061296465
"9045","ENSG00000155158",0.79890666964327,1,3.73068432671082,1.89944029112331
"9046","ENSG00000155189",0.932324373348333,1,0.875084676873052,-0.192505469949091
"9047","ENSG00000155229",0.55221422203415,0.990336329831089,0.918903360437505,-0.122014951271497
"9048","ENSG00000155252",0.932324373348333,1,0.965552350246055,-0.0505736136576625
"9049","ENSG00000155254",0.350237584818994,0.975322513573003,1.33888888888889,0.421036239900287
"9050","ENSG00000155256",0.444696231849709,0.990336329831089,1.12277096939899,0.167063666820602
"9051","ENSG00000155265",0.671125458389813,1,1.29667405764967,0.374815877809694
"9052","ENSG00000155269",0.671125458389813,1,1.41509433962264,0.500898235932682
"9053","ENSG00000155275",0.202730170646522,0.969409484347219,1.42308929145675,0.509026186320021
"9054","ENSG00000155287",0.79890666964327,1,0.985853871955666,-0.020554275696318
"9055","ENSG00000155304",0.671125458389813,1,1.26009576294155,0.333533377749813
"9056","ENSG00000155307",0.671125458389813,1,0.909266409266409,-0.137225038073771
"9057","ENSG00000155313",0.79890666964327,1,0.82741116751269,-0.273323665225299
"9058","ENSG00000155324",0.932324373348333,1,0.966135022940791,-0.0497032667844359
"9059","ENSG00000155329",0.932324373348333,1,1.0293609671848,0.041748982472925
"9060","ENSG00000155330",0.79890666964327,1,0.946626000762486,-0.0791335460881434
"9061","ENSG00000155363",0.444696231849709,0.990336329831089,1.31069676153091,0.390333947009939
"9062","ENSG00000155366",0.55221422203415,0.990336329831089,1.42680599727397,0.512789184990271
"9063","ENSG00000155367",0.106024499279063,0.947097530301638,2.65833333333333,1.41052201815635
"9064","ENSG00000155368",0.932324373348333,1,0.78,-0.358453970912476
"9065","ENSG00000155380",0.932324373348333,1,1.00104202848211,0.00150254661131292
"9066","ENSG00000155393",0.106637057802563,0.947097530301638,1.31452087007643,0.394537047179805
"9067","ENSG00000155428",0.173477636103321,0.969409484347219,1.73647711511789,0.796163397691796
"9068","ENSG00000155438",0.551517708021788,0.990336329831089,0.706714944042133,-0.50079967864331
"9069","ENSG00000155463",0.444696231849709,0.990336329831089,1.45081901073186,0.536867554824533
"9070","ENSG00000155465",0.79890666964327,1,0.963925610575846,-0.0530062818287942
"9071","ENSG00000155506",0.671125458389813,1,1.13009594220298,0.176445258892446
"9072","ENSG00000155508",0.79890666964327,1,0.995557661553041,-0.00642321728663841
"9073","ENSG00000155511",0.79890666964327,1,0.590037699526751,-0.761120958747285
"9074","ENSG00000155530",0.444696231849709,0.990336329831089,0.816162570888469,-0.293071544585102
"9075","ENSG00000155542",0.79890666964327,1,1.14229249011858,0.191932107806369
"9076","ENSG00000155545",0.671125458389813,1,0.889914094813872,-0.168262018322559
"9077","ENSG00000155561",0.79890666964327,1,0.958497840553115,-0.0611529133088259
"9078","ENSG00000155592",0.148836546876709,0.96428928564165,1.44612846685225,0.532195719825784
"9079","ENSG00000155621",0.444696231849709,0.990336329831089,0.810964756140975,-0.302288877418287
"9080","ENSG00000155629",0.350237584818994,0.975322513573003,1.6328884867677,0.70742626972355
"9081","ENSG00000155636",0.350237584818994,0.975322513573003,0.796600877192982,-0.3280710265319
"9082","ENSG00000155657",0.106637057802563,0.947097530301638,0.452214371578556,-1.1449212525643
"9083","ENSG00000155659",0.269606104568209,0.975322513573003,1.49925335988054,0.584244205938636
"9084","ENSG00000155660",0.00847480189215383,0.947097530301638,2.01459921889529,1.01049285988376
"9085","ENSG00000155666",0.269606104568209,0.975322513573003,1.39245283018868,0.477628456609834
"9086","ENSG00000155714",0.496151813220973,0.990336329831089,1.31818181818182,0.398549376490275
"9087","ENSG00000155719",0.864900617136011,1,0.951219512195122,-0.0721497857558354
"9088","ENSG00000155729",0.55221422203415,0.990336329831089,0.869947643979058,-0.200999516965826
"9089","ENSG00000155744",0.269606104568209,0.975322513573003,0.735025014648217,-0.444134745761711
"9090","ENSG00000155749",0.79890666964327,1,0.726114649681529,-0.461730734726885
"9091","ENSG00000155754",0.55221422203415,0.990336329831089,0.499394917305365,-1.00174695687246
"9092","ENSG00000155755",0.671125458389813,1,0.902809917355372,-0.147505828284033
"9093","ENSG00000155760",0.932324373348333,1,0.436242625926486,-1.19679735010766
"9094","ENSG00000155761",0.106637057802563,0.947097530301638,2.16850828729282,1.11670295669578
"9095","ENSG00000155792",0.79890666964327,1,1.23544800523218,0.305034295027565
"9096","ENSG00000155816",0.444696231849709,0.990336329831089,1.46324763375176,0.54917394565777
"9097","ENSG00000155827",0.671125458389813,1,1.16104005032502,0.215417739136039
"9098","ENSG00000155846",1,1,0.713983050847458,-0.486038268179983
"9099","ENSG00000155849",0.394938073936705,0.990336329831089,2.33778305151785,1.22514105261474
"9100","ENSG00000155850",1,1,1.91680672268908,0.938704873116832
"9101","ENSG00000155858",0.671125458389813,1,0.905387205387205,-0.143393175815255
"9102","ENSG00000155868",0.932324373348333,1,1.01595495072736,0.0228364318313837
"9103","ENSG00000155875",1,1,0.407155454774502,-1.29634836424804
"9104","ENSG00000155876",0.0137894261313023,0.947097530301638,2.12749087115284,1.08915294146669
"9105","ENSG00000155886",0.0745315710546194,0.947097530301638,7.84215991692627,2.97125106151838
"9106","ENSG00000155893",0.444696231849709,0.990336329831089,1.58726726726727,0.666545072531288
"9107","ENSG00000155903",0.79890666964327,1,0.941039761531855,-0.0876724127912347
"9108","ENSG00000155906",0.671125458389813,1,0.861473880597015,-0.215121039475334
"9109","ENSG00000155926",1,1,0.8424568026717,-0.247325381493812
"9110","ENSG00000155957",0.79890666964327,1,0.832605531295488,-0.264294952039711
"9111","ENSG00000155959",0.350237584818994,0.975322513573003,1.47804969176163,0.563694773444117
"9112","ENSG00000155961",0.350237584818994,0.975322513573003,1.36994918945076,0.454122385531207
"9113","ENSG00000155962",0.932324373348333,1,1.28003533568905,0.356183636725047
"9114","ENSG00000155966",0.864900617136011,1,1.36563876651982,0.449575917983323
"9115","ENSG00000155970",0.350237584818994,0.975322513573003,1.21639541892706,0.282612288150494
"9116","ENSG00000155974",0.932324373348333,1,0.884370507291025,-0.177277181101894
"9117","ENSG00000155975",0.0337522229559557,0.947097530301638,1.61032819445758,0.687354748130974
"9118","ENSG00000155980",1,1,1.018095637791,0.0258730915570225
"9119","ENSG00000156011",0.350237584818994,0.975322513573003,0.623749765873759,-0.680960725957031
"9120","ENSG00000156017",1,1,1.03803393797542,0.0538536126249245
"9121","ENSG00000156026",0.932324373348333,1,1.08520475561427,0.117967274964343
"9122","ENSG00000156030",0.350237584818994,0.975322513573003,1.37271888092026,0.457036206236905
"9123","ENSG00000156042",0.79890666964327,1,0.896118578068082,-0.158238446676125
"9124","ENSG00000156049",0.79890666964327,1,0.691099476439791,-0.533034708677295
"9125","ENSG00000156050",0.202730170646522,0.969409484347219,1.37712975098296,0.461664494317444
"9126","ENSG00000156052",0.269606104568209,0.975322513573003,1.19363562370363,0.255362498156886
"9127","ENSG00000156076",0.268767552984235,0.975322513573003,0.627659574468085,-0.671945802315796
"9128","ENSG00000156097",0.0507985207388399,0.947097530301638,1.93930197268589,0.955537465938943
"9129","ENSG00000156103",0.350237584818994,0.975322513573003,1.89089724800521,0.919070968882095
"9130","ENSG00000156110",1,1,0.998545807077072,-0.002099483815904
"9131","ENSG00000156113",0.444696231849709,0.990336329831089,0.73946440564137,-0.435447390484692
"9132","ENSG00000156127",0.671125458389813,1,1.40763673890609,0.493275073609091
"9133","ENSG00000156136",1,1,1.01347869177403,0.0193157566932237
"9134","ENSG00000156140",0.932324373348333,1,0.495297805642633,-1.01363186558777
"9135","ENSG00000156150",0.671125458389813,1,1.67049808429119,0.740278328207042
"9136","ENSG00000156162",0.444696231849709,0.990336329831089,0.73631444033039,-0.441606099490178
"9137","ENSG00000156170",0.106637057802563,0.947097530301638,0.677266130096319,-0.562205246131019
"9138","ENSG00000156171",0.202730170646522,0.969409484347219,0.596234073739993,-0.746049269690722
"9139","ENSG00000156172",0.106637057802563,0.947097530301638,1.62406815761448,0.699612179683836
"9140","ENSG00000156206",1,1,1.08474576271186,0.117356950638159
"9141","ENSG00000156218",0.496151813220973,0.990336329831089,0.448225923244026,-1.15770200504379
"9142","ENSG00000156222",0.796096689455831,1,0.925619834710744,-0.11150831521699
"9143","ENSG00000156232",0.444696231849709,0.990336329831089,1.13383183274836,0.181206679035818
"9144","ENSG00000156234",0.733646788822765,1,0.25015479876161,-1.99910696682949
"9145","ENSG00000156239",0.148836546876709,0.96428928564165,0.749154834347532,-0.416664171049879
"9146","ENSG00000156253",0.394938073936705,0.990336329831089,1.3832456495346,0.468057386347355
"9147","ENSG00000156256",0.932324373348333,1,0.982944520682219,-0.0248181045630036
"9148","ENSG00000156261",0.148836546876709,0.96428928564165,1.40607876374818,0.491677411541456
"9149","ENSG00000156265",0.55221422203415,0.990336329831089,1.36290322580645,0.446683125895309
"9150","ENSG00000156273",1,1,1.09065954447659,0.125200826548253
"9151","ENSG00000156298",0.55221422203415,0.990336329831089,0.797188460975253,-0.327007267066464
"9152","ENSG00000156299",0.350237584818994,0.975322513573003,1.21559231690738,0.281659461517226
"9153","ENSG00000156304",0.932324373348333,1,1.07300613496933,0.101658324803213
"9154","ENSG00000156313",0.444696231849709,0.990336329831089,1.18941504178273,0.250252225797439
"9155","ENSG00000156345",0.496151813220973,0.990336329831089,1.16795702322642,0.223987189013442
"9156","ENSG00000156374",0.444696231849709,0.990336329831089,0.617277686160091,-0.69600845426034
"9157","ENSG00000156381",0.269606104568209,0.975322513573003,1.44144144144144,0.527512228537256
"9158","ENSG00000156384",1,1,0.99141385231826,-0.0124406781900347
"9159","ENSG00000156395",0.122563701799375,0.96428928564165,11.7837837837838,3.55873095914798
"9160","ENSG00000156398",0.0337522229559557,0.947097530301638,0.548497916818946,-0.866441953567341
"9161","ENSG00000156411",0.350237584818994,0.975322513573003,1.30041701417848,0.378974336956304
"9162","ENSG00000156413",0.733646788822765,1,1.39823008849558,0.483601785761915
"9163","ENSG00000156414",0.671125458389813,1,0.546546546546547,-0.871583726872566
"9164","ENSG00000156427",0.496151813220973,0.990336329831089,1.648,0.720716242521131
"9165","ENSG00000156453",0.932324373348333,1,1.00583590799863,0.00839496316926167
"9166","ENSG00000156463",0.551517708021788,0.990336329831089,0.484955752212389,-1.04407497434202
"9167","ENSG00000156466",0.931726390558426,1,1.37662337662338,0.461133913868298
"9168","ENSG00000156467",0.671125458389813,1,0.800803848730284,-0.320479186983746
"9169","ENSG00000156469",1,1,0.953659920559864,-0.0684532085224022
"9170","ENSG00000156471",0.79890666964327,1,0.954217162443384,-0.0676104601798052
"9171","ENSG00000156475",0.55221422203415,0.990336329831089,1.7612076852699,0.816565044797722
"9172","ENSG00000156482",0.55221422203415,0.990336329831089,0.70633822308331,-0.501568925667574
"9173","ENSG00000156486",0.79821507589344,1,0.871090770404272,-0.199105034858912
"9174","ENSG00000156500",0.106637057802563,0.947097530301638,1.4648598989435,0.550762690064054
"9175","ENSG00000156502",0.350237584818994,0.975322513573003,0.715516024283496,-0.482944017808989
"9176","ENSG00000156504",0.202730170646522,0.969409484347219,1.48542503054634,0.570875794141127
"9177","ENSG00000156508",0.350237584818994,0.975322513573003,0.76288840153205,-0.390456065785313
"9178","ENSG00000156509",0.932324373348333,1,1.05380476556495,0.0756076090614305
"9179","ENSG00000156510",0.797164177103173,1,0.699346405228758,-0.515920856291505
"9180","ENSG00000156515",0.444696231849709,0.990336329831089,1.00451188128739,0.00649462825540103
"9181","ENSG00000156521",0.269606104568209,0.975322513573003,1.26143024618992,0.335060431238334
"9182","ENSG00000156531",0.444696231849709,0.990336329831089,0.844013975498651,-0.244661207073778
"9183","ENSG00000156535",0.671125458389813,1,3.3881466255567,1.76049631014421
"9184","ENSG00000156564",0.932324373348333,1,0.297327813323297,-1.74987366942604
"9185","ENSG00000156574",0.201939801693972,0.969409484347219,0.363123236124177,-1.46146884426302
"9186","ENSG00000156587",0.269606104568209,0.975322513573003,2.53774879890185,1.34354926992192
"9187","ENSG00000156599",0.79890666964327,1,1.14764003411999,0.198670200876036
"9188","ENSG00000156603",1,1,1.2823585810163,0.358799733656106
"9189","ENSG00000156639",0.350237584818994,0.975322513573003,1.31241631705793,0.392225435872521
"9190","ENSG00000156642",0.202730170646522,0.969409484347219,1.40808625336927,0.493735710038265
"9191","ENSG00000156650",0.106637057802563,0.947097530301638,0.615360965392671,-0.700495163761425
"9192","ENSG00000156671",0.350237584818994,0.975322513573003,0.768033378801252,-0.380759082919314
"9193","ENSG00000156675",0.350237584818994,0.975322513573003,1.75524507769632,0.811672482206204
"9194","ENSG00000156687",0.444696231849709,0.990336329831089,0.76456053653371,-0.387297358769771
"9195","ENSG00000156689",0.79890666964327,1,0.867027027027027,-0.205851128948754
"9196","ENSG00000156697",0.0745315710546194,0.947097530301638,1.43570767807586,0.521762034452477
"9197","ENSG00000156709",0.106637057802563,0.947097530301638,1.48572066041946,0.571162891306764
"9198","ENSG00000156711",0.106637057802563,0.947097530301638,1.79248213730972,0.841958742055167
"9199","ENSG00000156735",0.932324373348333,1,0.964460523515642,-0.0522059065806
"9200","ENSG00000156738",1,1,0.142163355408389,-2.81437845681898
"9201","ENSG00000156787",0.444696231849709,0.990336329831089,0.836015567476596,-0.25839828785372
"9202","ENSG00000156795",0.269606104568209,0.975322513573003,0.835129310344828,-0.259928494965972
"9203","ENSG00000156802",0.671125458389813,1,0.961399351459217,-0.0567922646244593
"9204","ENSG00000156804",0.148836546876709,0.96428928564165,0.535249324490297,-0.901717025024103
"9205","ENSG00000156831",0.671125458389813,1,0.746431199411332,-0.421918805515346
"9206","ENSG00000156853",0.0218560090983137,0.947097530301638,1.70353710897567,0.768533374702857
"9207","ENSG00000156858",0.0507985207388399,0.947097530301638,1.635385067032,0.709630372047158
"9208","ENSG00000156860",0.0507985207388399,0.947097530301638,1.49172495508925,0.576981555359812
"9209","ENSG00000156869",0.444696231849709,0.990336329831089,1.4847307051638,0.570201284187077
"9210","ENSG00000156873",0.0745315710546194,0.947097530301638,1.54211634640695,0.624911614832896
"9211","ENSG00000156875",0.79890666964327,1,1.12998228520815,0.17630015561154
"9212","ENSG00000156876",0.350237584818994,0.975322513573003,0.663458646616541,-0.591921549684532
"9213","ENSG00000156886",0.496151813220973,0.990336329831089,2.55310621242485,1.35225355691904
"9214","ENSG00000156925",0.733646788822765,1,0.390074441687345,-1.35817862115672
"9215","ENSG00000156928",0.79890666964327,1,1.19967965830219,0.262649224936862
"9216","ENSG00000156931",0.932324373348333,1,1.00548742312083,0.00789503617863919
"9217","ENSG00000156958",1,1,0.973689885701962,-0.038465739006305
"9218","ENSG00000156959",0.444696231849709,0.990336329831089,0.590890096113665,-0.7590382767291
"9219","ENSG00000156966",0.202730170646522,0.969409484347219,2.1553738317757,1.10793811454661
"9220","ENSG00000156968",1,1,1.01836734693878,0.02625806633469
"9221","ENSG00000156970",0.671125458389813,1,0.846400256266517,-0.240588030627322
"9222","ENSG00000156973",0.55221422203415,0.990336329831089,1.21688336159789,0.283190892202366
"9223","ENSG00000156976",0.671125458389813,1,1.2578313253012,0.330938470335597
"9224","ENSG00000156983",0.55221422203415,0.990336329831089,1.25415846896798,0.326719651130276
"9225","ENSG00000156990",0.444696231849709,0.990336329831089,1.24585861899295,0.317140359493029
"9226","ENSG00000157005",0.0397679385397332,0.947097530301638,0.0163934426229508,-5.93073733756289
"9227","ENSG00000157014",0.671125458389813,1,1.15580759996688,0.208901261441179
"9228","ENSG00000157017",0.671125458389813,1,0.836145890038106,-0.258173410390193
"9229","ENSG00000157020",0.350237584818994,0.975322513573003,1.43231899265477,0.518352831897273
"9230","ENSG00000157021",0.609130070083629,1,1.11222780569514,0.15345231008212
"9231","ENSG00000157036",0.79890666964327,1,1.06554621848739,0.0915931719441014
"9232","ENSG00000157045",1,1,1.01440922190202,0.0206397660590364
"9233","ENSG00000157064",0.79890666964327,1,1.36860557768924,0.452706732133276
"9234","ENSG00000157077",0.932324373348333,1,0.996958901729082,-0.00439406217336731
"9235","ENSG00000157087",0.202730170646522,0.969409484347219,0.176496872207328,-2.50228547791193
"9236","ENSG00000157103",0.79890666964327,1,0.975124378109453,-0.0363418470637204
"9237","ENSG00000157106",0.79890666964327,1,1.35996378681872,0.443568235833977
"9238","ENSG00000157107",0.932324373348333,1,0.767519285424279,-0.381725093412476
"9239","ENSG00000157110",1,1,1.04816482466912,0.0678655995426525
"9240","ENSG00000157111",0.230364064969564,0.975322513573003,1.25396825396825,0.326500824677186
"9241","ENSG00000157150",0.932324373348333,1,0.702072538860104,-0.510307995914209
"9242","ENSG00000157152",0.444696231849709,0.990336329831089,0.527959697732997,-0.92150029049287
"9243","ENSG00000157168",0.932324373348333,1,0.766010766660479,-0.384563424801729
"9244","ENSG00000157181",0.671125458389813,1,0.738519772885746,-0.437291547137204
"9245","ENSG00000157184",0.671125458389813,1,1.11880880984386,0.161963519194897
"9246","ENSG00000157191",0.269606104568209,0.975322513573003,1.22513189448441,0.292937074350705
"9247","ENSG00000157193",0.202730170646522,0.969409484347219,0.703833807764521,-0.506693281108405
"9248","ENSG00000157212",0.148836546876709,0.96428928564165,0.702943412620832,-0.508519538757664
"9249","ENSG00000157214",0.55221422203415,0.990336329831089,0.925112781954887,-0.112298837314088
"9250","ENSG00000157216",0.444696231849709,0.990336329831089,0.859616651504219,-0.218234665623427
"9251","ENSG00000157224",0.444696231849709,0.990336329831089,1.25665143778554,0.329584539405884
"9252","ENSG00000157227",1,1,1.04455580369301,0.0628895680973488
"9253","ENSG00000157240",0.350237584818994,0.975322513573003,1.46246615801132,0.548403240604326
"9254","ENSG00000157259",0.932324373348333,1,0.925842379811081,-0.111161492352706
"9255","ENSG00000157303",0.233663464956689,0.975322513573003,1.35736677115987,0.440810600961856
"9256","ENSG00000157306",0.932324373348333,1,0.984700460829493,-0.022243161584094
"9257","ENSG00000157315",0.79821507589344,1,1.16788321167883,0.223896011926836
"9258","ENSG00000157322",0.350237584818994,0.975322513573003,1.32698412698413,0.408151113693604
"9259","ENSG00000157326",0.0337522229559557,0.947097530301638,2.20512820512821,1.14086253583985
"9260","ENSG00000157335",0.55221422203415,0.990336329831089,1.31977818853974,0.400295480202285
"9261","ENSG00000157343",0.733196120689158,1,1.50746268656716,0.592122292294022
"9262","ENSG00000157349",0.444696231849709,0.990336329831089,1.21377235500585,0.279497867145252
"9263","ENSG00000157350",0.55221422203415,0.990336329831089,1.11715111137315,0.159824345072443
"9264","ENSG00000157353",0.269606104568209,0.975322513573003,1.65848236839446,0.729863674673367
"9265","ENSG00000157368",1,1,1.001221001221,0.0017604578644374
"9266","ENSG00000157379",0.148836546876709,0.96428928564165,1.98659749243407,0.990299595540206
"9267","ENSG00000157388",0.79890666964327,1,0.756792287467134,-0.402030708759757
"9268","ENSG00000157399",1,1,1.21428571428571,0.280107919192735
"9269","ENSG00000157404",0.269606104568209,0.975322513573003,0.340852761363726,-1.55277942403543
"9270","ENSG00000157423",0.444696231849709,0.990336329831089,1.84263731326519,0.881772132908031
"9271","ENSG00000157426",0.932324373348333,1,0.945756637888907,-0.0804590978756755
"9272","ENSG00000157429",1,1,0.878625613565373,-0.18667953760884
"9273","ENSG00000157445",0.55221422203415,0.990336329831089,0.370213459344957,-1.43357074863283
"9274","ENSG00000157450",0.79890666964327,1,0.969919295671313,-0.0440633852975178
"9275","ENSG00000157456",0.79890666964327,1,1.02745655404096,0.0390773908949563
"9276","ENSG00000157470",0.79890666964327,1,0.766731328806983,-0.383206965009738
"9277","ENSG00000157483",0.932324373348333,1,0.771993303450883,-0.373339761798286
"9278","ENSG00000157500",0.79890666964327,1,1.10549056802614,0.14468671622608
"9279","ENSG00000157510",0.350237584818994,0.975322513573003,0.779426310583581,-0.359515462446638
"9280","ENSG00000157514",0.79890666964327,1,0.495033770361542,-1.01440114813698
"9281","ENSG00000157538",0.932324373348333,1,0.98956088077427,-0.0151396259276501
"9282","ENSG00000157540",0.79890666964327,1,0.909652557519655,-0.136612482826893
"9283","ENSG00000157542",0.202730170646522,0.969409484347219,1.61218693519236,0.689019035949562
"9284","ENSG00000157551",0.444696231849709,0.990336329831089,0.698781195589089,-0.517087309465246
"9285","ENSG00000157554",0.932324373348333,1,0.716525934861279,-0.480909170694985
"9286","ENSG00000157557",0.444696231849709,0.990336329831089,1.66005521342111,0.731231226393964
"9287","ENSG00000157570",0.148836546876709,0.96428928564165,0.461457047098254,-1.11573172832134
"9288","ENSG00000157578",0.55221422203415,0.990336329831089,0.814432989690722,-0.296132094010025
"9289","ENSG00000157593",0.148836546876709,0.96428928564165,1.36202990484821,0.445758379636751
"9290","ENSG00000157600",0.00847480189215383,0.947097530301638,1.82019694613882,0.864094559130329
"9291","ENSG00000157601",0.269606104568209,0.975322513573003,3.03124080720127,1.59990846695406
"9292","ENSG00000157613",0.444696231849709,0.990336329831089,2.56413166855846,1.35847034647267
"9293","ENSG00000157617",0.79890666964327,1,1.20557686909329,0.269723641918535
"9294","ENSG00000157625",0.671125458389813,1,1.2596485279991,0.333021243528349
"9295","ENSG00000157637",0.269606104568209,0.975322513573003,1.43674244268121,0.522801460563597
"9296","ENSG00000157653",0.350237584818994,0.975322513573003,2.31511254019293,1.21108232619907
"9297","ENSG00000157654",0.671125458389813,1,0.980493259613593,-0.0284203822215632
"9298","ENSG00000157657",0.0507985207388399,0.947097530301638,3.41844099603031,1.77333852391465
"9299","ENSG00000157680",0.444696231849709,0.990336329831089,0.488916256157635,-1.03234072004222
"9300","ENSG00000157693",0.932324373348333,1,1.04711436554581,0.0664190216337004
"9301","ENSG00000157703",0.609758799224425,1,0.795180722891566,-0.330645311988471
"9302","ENSG00000157734",0.444696231849709,0.990336329831089,1.26344496563761,0.337362823340138
"9303","ENSG00000157741",0.350237584818994,0.975322513573003,0.648301567663226,-0.625263033372105
"9304","ENSG00000157764",0.444696231849709,0.990336329831089,0.713825832312198,-0.486355983533554
"9305","ENSG00000157765",1,1,0.314018691588785,-1.67107765850975
"9306","ENSG00000157766",0.350237584818994,0.975322513573003,1.77590822179732,0.828557025731263
"9307","ENSG00000157778",0.148836546876709,0.96428928564165,1.80535091120589,0.85227928511907
"9308","ENSG00000157782",0.733646788822765,1,0.537794299876084,-0.894873630833301
"9309","ENSG00000157796",0.350237584818994,0.975322513573003,0.843211632685317,-0.24603332480306
"9310","ENSG00000157800",0.932324373348333,1,0.944458729750579,-0.0824403387025507
"9311","ENSG00000157823",0.55221422203415,0.990336329831089,1.25755635245902,0.330623050203033
"9312","ENSG00000157827",0.202730170646522,0.969409484347219,0.447930679058717,-1.15865261420364
"9313","ENSG00000157833",0.671125458389813,1,1.0734998224642,0.102321952603259
"9314","ENSG00000157837",0.671125458389813,1,0.927592448926817,-0.108437019125283
"9315","ENSG00000157851",0.671125458389813,1,1.3066900251834,0.385916943605333
"9316","ENSG00000157856",0.932324373348333,1,0.75712066286898,-0.401404852998213
"9317","ENSG00000157869",0.202730170646522,0.969409484347219,1.25598526703499,0.328819541219811
"9318","ENSG00000157870",0.444696231849709,0.990336329831089,1.93556778389195,0.952756831924931
"9319","ENSG00000157873",0.0337522229559557,0.947097530301638,1.97123590141433,0.979100436673434
"9320","ENSG00000157881",0.106637057802563,0.947097530301638,1.86356202787945,0.898062839364475
"9321","ENSG00000157884",0.268767552984235,0.975322513573003,0.775665399239544,-0.366493647320807
"9322","ENSG00000157890",0.202730170646522,0.969409484347219,1.42868611185443,0.514688985283767
"9323","ENSG00000157895",0.55221422203415,0.990336329831089,1.19559311801992,0.257726497823605
"9324","ENSG00000157911",0.202730170646522,0.969409484347219,1.66890934844193,0.738905592744172
"9325","ENSG00000157916",0.350237584818994,0.975322513573003,1.22575768483191,0.293673806562718
"9326","ENSG00000157927",0.671125458389813,1,1.22071116656269,0.287721883485476
"9327","ENSG00000157933",0.350237584818994,0.975322513573003,1.2607086197779,0.3342348725124
"9328","ENSG00000157954",0.609758799224425,1,1.15042389359882,0.202165545092342
"9329","ENSG00000157978",1,1,0.747844827586207,-0.419189142549311
"9330","ENSG00000157985",0.932324373348333,1,0.98381486725045,-0.0235412378882995
"9331","ENSG00000157992",0.202730170646522,0.969409484347219,1.65740740740741,0.728928275100788
"9332","ENSG00000157999",1,1,1.04620084001527,0.0651598334972927
"9333","ENSG00000158006",0.932324373348333,1,0.987194080819579,-0.0185943507219938
"9334","ENSG00000158008",0.3073323484185,0.975322513573003,1.51945080091533,0.603549961846326
"9335","ENSG00000158014",0.269606104568209,0.975322513573003,1.54385964912281,0.626541604472555
"9336","ENSG00000158019",1,1,1.04941400063351,0.0695839427680295
"9337","ENSG00000158023",0.932324373348333,1,0.925545043192102,-0.111624891924329
"9338","ENSG00000158042",0.0507985207388399,0.947097530301638,1.50535004585754,0.590099002401679
"9339","ENSG00000158050",0.350237584818994,0.975322513573003,1.1580547112462,0.21170341375808
"9340","ENSG00000158055",0.444696231849709,0.990336329831089,1.58394931362196,0.663526169914858
"9341","ENSG00000158062",0.55221422203415,0.990336329831089,1.30252177900046,0.381307495492859
"9342","ENSG00000158077",0.55221422203415,0.990336329831089,1.63288718929254,0.707425123373549
"9343","ENSG00000158079",0.444696231849709,0.990336329831089,0.934592833876221,-0.0975901197121199
"9344","ENSG00000158089",0.269606104568209,0.975322513573003,1.16473829201102,0.22000582849957
"9345","ENSG00000158092",0.444696231849709,0.990336329831089,0.810844892812106,-0.302502128376031
"9346","ENSG00000158104",0.148836546876709,0.96428928564165,3.41284403669725,1.7709744863311
"9347","ENSG00000158106",1,1,1.04349571734475,0.0614246794836947
"9348","ENSG00000158109",1,1,1.05511407331453,0.0773989838694064
"9349","ENSG00000158113",0.233663464956689,0.975322513573003,3.99463806970509,1.99806479509429
"9350","ENSG00000158122",0.202730170646522,0.969409484347219,1.42611543184609,0.512090760331608
"9351","ENSG00000158125",1,1,1.15780193946518,0.21138847837873
"9352","ENSG00000158156",0.0745315710546194,0.947097530301638,1.64321460111863,0.716520906186866
"9353","ENSG00000158158",0.55221422203415,0.990336329831089,1.13304975764171,0.180211218198762
"9354","ENSG00000158161",0.55221422203415,0.990336329831089,0.935330156569095,-0.0964523917381798
"9355","ENSG00000158163",0.79890666964327,1,1.95710130877363,0.968718438582165
"9356","ENSG00000158164",0.79890666964327,1,1.03299618637042,0.046834928051337
"9357","ENSG00000158169",0.671125458389813,1,0.808559826906547,-0.306573569440604
"9358","ENSG00000158186",0.671125458389813,1,1.6184231069477,0.69458882315569
"9359","ENSG00000158195",0.55221422203415,0.990336329831089,1.29459187101109,0.372497350057685
"9360","ENSG00000158201",0.79890666964327,1,1.98078446909667,0.986071907848855
"9361","ENSG00000158220",0.444696231849709,0.990336329831089,1.3414825262498,0.423828262606681
"9362","ENSG00000158234",0.932324373348333,1,1.0902752293578,0.124692375283763
"9363","ENSG00000158246",0.0337522229559557,0.947097530301638,2.43237907206318,1.28236808189376
"9364","ENSG00000158258",0.932324373348333,1,0.632089939742305,-0.661798241566733
