"pathway_id","cpd_id","pathway_name"
"map00562","C04477","Inositol phosphate metabolism - Homo sapiens (human)"
"map00562","C04520","Inositol phosphate metabolism - Homo sapiens (human)"
"map00562","C04549","Inositol phosphate metabolism - Homo sapiens (human)"
"map00562","C04563","Inositol phosphate metabolism - Homo sapiens (human)"
"map00562","C04579","Inositol phosphate metabolism - Homo sapiens (human)"
"map00562","C04637","Inositol phosphate metabolism - Homo sapiens (human)"
"map00562","C05981","Inositol phosphate metabolism - Homo sapiens (human)"
"map00562","C06153","Inositol phosphate metabolism - Homo sapiens (human)"
"map00562","C06892","Inositol phosphate metabolism - Homo sapiens (human)"
"map00562","C06893","Inositol phosphate metabolism - Homo sapiens (human)"
"map00562","C11554","Inositol phosphate metabolism - Homo sapiens (human)"
"map00562","C11555","Inositol phosphate metabolism - Homo sapiens (human)"
"map00562","C11556","Inositol phosphate metabolism - Homo sapiens (human)"
"map00562","C11557","Inositol phosphate metabolism - Homo sapiens (human)"
"map00562","C16737","Inositol phosphate metabolism - Homo sapiens (human)"
"map00562","C19794","Inositol phosphate metabolism - Homo sapiens (human)"
"map00562","C19799","Inositol phosphate metabolism - Homo sapiens (human)"
"map00562","C19891","Inositol phosphate metabolism - Homo sapiens (human)"
"map00562","C20251","Inositol phosphate metabolism - Homo sapiens (human)"
"map00562","C21643","Inositol phosphate metabolism - Homo sapiens (human)"
"map00562","C21644","Inositol phosphate metabolism - Homo sapiens (human)"
"map00563","C00154","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Homo sapiens (human)"
"map00563","C00346","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Homo sapiens (human)"
"map00563","C00350","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Homo sapiens (human)"
"map00563","C01194","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Homo sapiens (human)"
"map00564","C00040","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C00065","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C00084","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C00093","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C00111","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C00114","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C00157","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C00189","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C00269","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C00307","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C00344","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C00346","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C00350","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C00416","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C00513","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C00570","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C00588","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C00623","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C00641","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C00670","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C00681","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C01194","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C01210","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C01233","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C01241","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C01996","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C02737","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C03372","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C03819","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C03872","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C03892","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C03974","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C04230","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C04233","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C04308","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C04438","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C04590","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C04638","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C05973","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C05974","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C05976","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C05980","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C06771","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C06772","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C13482","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C18059","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C18125","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C18126","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C18129","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C18168","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C18169","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C20466","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C20518","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C22340","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C22341","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00564","C22342","Glycerophospholipid metabolism - Homo sapiens (human)"
"map00565","C00670","Ether lipid metabolism - Homo sapiens (human)"
"map00565","C00958","Ether lipid metabolism - Homo sapiens (human)"
"map00565","C01233","Ether lipid metabolism - Homo sapiens (human)"
"map00565","C01264","Ether lipid metabolism - Homo sapiens (human)"
"map00565","C02773","Ether lipid metabolism - Homo sapiens (human)"
"map00565","C03201","Ether lipid metabolism - Homo sapiens (human)"
"map00565","C03372","Ether lipid metabolism - Homo sapiens (human)"
"map00565","C03454","Ether lipid metabolism - Homo sapiens (human)"
"map00565","C03715","Ether lipid metabolism - Homo sapiens (human)"
"map00565","C03820","Ether lipid metabolism - Homo sapiens (human)"
"map00565","C03968","Ether lipid metabolism - Homo sapiens (human)"
"map00565","C04317","Ether lipid metabolism - Homo sapiens (human)"
"map00565","C04361","Ether lipid metabolism - Homo sapiens (human)"
"map00565","C04475","Ether lipid metabolism - Homo sapiens (human)"
"map00565","C04517","Ether lipid metabolism - Homo sapiens (human)"
"map00565","C04598","Ether lipid metabolism - Homo sapiens (human)"
"map00565","C04635","Ether lipid metabolism - Homo sapiens (human)"
"map00565","C04756","Ether lipid metabolism - Homo sapiens (human)"
"map00565","C05212","Ether lipid metabolism - Homo sapiens (human)"
"map00565","C05977","Ether lipid metabolism - Homo sapiens (human)"
"map00565","C15645","Ether lipid metabolism - Homo sapiens (human)"
"map00565","C15646","Ether lipid metabolism - Homo sapiens (human)"
"map00565","C15647","Ether lipid metabolism - Homo sapiens (human)"
"map00565","C20825","Ether lipid metabolism - Homo sapiens (human)"
"map00565","C20859","Ether lipid metabolism - Homo sapiens (human)"
"map00590","C00157","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C00219","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C00427","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C00584","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C00639","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C00696","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C00909","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C01312","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C02165","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C02166","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C02198","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C03577","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C04577","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C04671","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C04707","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C04742","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C04758","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C04805","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C04822","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C04835","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C04853","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C05356","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C05949","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C05950","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C05951","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C05952","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C05953","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C05954","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C05955","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C05956","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C05957","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C05958","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C05959","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C05960","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C05961","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C05962","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C05963","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C05964","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C05965","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C05966","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C06314","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C06315","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C06462","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C13809","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C14717","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C14732","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C14748","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C14749","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C14768","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C14769","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C14770","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C14771","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C14772","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C14773","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C14774","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C14775","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C14776","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C14777","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C14778","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C14779","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C14780","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C14781","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C14782","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C14794","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C14795","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C14807","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C14808","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C14809","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C14810","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C14811","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C14812","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C14813","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C14814","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C14815","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C14820","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C14821","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C14822","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C14823","Arachidonic acid metabolism - Homo sapiens (human)"
"map00590","C14824","Arachidonic acid metabolism - Homo sapiens (human)"
"map00591","C00157","Linoleic acid metabolism - Homo sapiens (human)"
"map00591","C00219","Linoleic acid metabolism - Homo sapiens (human)"
"map00591","C01595","Linoleic acid metabolism - Homo sapiens (human)"
"map00591","C03242","Linoleic acid metabolism - Homo sapiens (human)"
"map00591","C04056","Linoleic acid metabolism - Homo sapiens (human)"
"map00591","C04717","Linoleic acid metabolism - Homo sapiens (human)"
"map00591","C06426","Linoleic acid metabolism - Homo sapiens (human)"
"map00591","C07289","Linoleic acid metabolism - Homo sapiens (human)"
"map00591","C07338","Linoleic acid metabolism - Homo sapiens (human)"
"map00591","C07354","Linoleic acid metabolism - Homo sapiens (human)"
"map00591","C14762","Linoleic acid metabolism - Homo sapiens (human)"
"map00591","C14765","Linoleic acid metabolism - Homo sapiens (human)"
"map00591","C14766","Linoleic acid metabolism - Homo sapiens (human)"
"map00591","C14767","Linoleic acid metabolism - Homo sapiens (human)"
