,log2foldchange,pval,qval,gene_symbol,is_significant
556,-0.218523222,0.133855214,0.352672592,PHLPP2,FALSE
557,-0.406687749,0.047480159,0.187849352,SPDL1,FALSE
558,0.068805225,0.681569728,0.847826288,STAU2,FALSE
559,-0.131684355,0.329425057,0.588920349,SLC66A1,FALSE
560,0.205227455,0.123813206,0.337026056,CTNS,FALSE
562,0.045527499,0.795743948,0.908934795,PHF23,FALSE
563,-0.281069148,0.664791379,0.837439171,CDH10,FALSE
564,0.013859826,0.880944896,0.948909881,INPP4A,FALSE
566,-0.016246986,0.907820918,0.960964964,PSMA4,FALSE
567,-0.126505263,0.786367274,0.903600046,MYO16,FALSE
568,0.022960084,0.867482226,0.942744263,LSG1,FALSE
571,-0.24827141,0.193235151,0.435879253,THAP3,FALSE
572,0.407341454,0.043632468,0.177659631,RIPOR3,FALSE
573,-0.31752135,0.022708972,0.117712413,TDP1,FALSE
574,0.190107181,0.232535066,0.484589744,AIFM2,FALSE
575,-0.028484966,0.888575556,0.952211846,SPATA7,FALSE
576,-0.264780017,0.010486044,0.071131112,MED17,FALSE
577,0.368425117,0.007803612,0.058444708,RETSAT,FALSE
578,0.362651886,0.147233064,0.373246583,CAPG,FALSE
579,-0.118578294,0.446921896,0.688953184,AP2S1,FALSE
580,-0.695275917,0.050102971,0.194025588,USH2A,FALSE
581,-0.857543958,0.068176046,0.234828603,ZPBP,FALSE
582,0.86969851,0.017490302,0.099649736,TG,FALSE
583,0.803006323,0.021357446,0.113343685,ADAM28,FALSE
584,0.651899003,0.167976224,0.402159244,BARX2,FALSE
585,0.363832897,0.082586147,0.263404504,DCUN1D1,FALSE
587,-1.428464562,0.00769587,0.057935398,ZIC2,FALSE
589,-0.070043395,0.744940074,0.881783034,TRIT1,FALSE
590,0.763150585,0.117036882,0.325712405,ADRB1,FALSE
591,0.096198308,0.474707224,0.710777318,CUL7,FALSE
592,0.198669505,0.09197782,0.281950627,CTNNA1,FALSE
593,0.097003533,0.465971446,0.704031243,PHKA2,FALSE
594,-0.339725276,0.062693544,0.222897503,CNTLN,FALSE
595,0.51113233,0.146000858,0.371316216,EPHA3,FALSE
597,0.798589742,0.025172307,0.126099401,DSG2,FALSE
598,0.00209006,0.989132001,0.995809128,GEMIN8,FALSE
599,-0.052730739,0.656497347,0.832875891,OFD1,FALSE
600,-0.376004935,0.069253891,0.237037572,GPM6B,FALSE
601,0.556614069,0.042481134,0.17463086,PREX2,FALSE
602,0.009916425,0.92699394,0.96979338,WDR37,FALSE
603,0.094928196,0.472926763,0.709387029,YTHDC2,FALSE
604,-0.107626047,0.37092041,0.626739898,CTPS2,FALSE
605,0.160967625,0.183680599,0.423596635,ATP6V1H,FALSE
606,0.045626575,0.754362072,0.887132127,POLR2B,FALSE
607,0.359178361,0.01901082,0.105356552,FAM214A,FALSE
609,0.043315436,0.789150194,0.90534354,TPR,FALSE
611,0.049891037,0.618010859,0.809594225,KATNIP,FALSE
612,0.172349443,0.214303653,0.46259061,DTNBP1,FALSE
613,-0.139973263,0.636518237,0.820806021,XK,FALSE
614,-0.084116072,0.750983426,0.885049076,ANO2,FALSE
615,0.124196032,0.468613672,0.706166451,C12orf4,FALSE
616,-0.153312404,0.525478904,0.748015398,SCML1,FALSE
617,0.161219884,0.239923265,0.494375947,WWC3,FALSE
618,0.413486659,0.068399945,0.235311519,ARHGAP6,FALSE
619,-0.441877273,0.0504008,0.194786806,FAM184B,FALSE
620,0.176192496,0.136795392,0.357517457,MAP4,FALSE
621,0.15098149,0.177023831,0.414365347,GOPC,FALSE
623,-0.022275011,0.861732841,0.94002309,USP28,FALSE
624,-0.456246088,0.107977536,0.310476827,HDAC9,FALSE
625,-0.025836773,0.841190974,0.930469956,TSPAN17,FALSE
626,-0.074421827,0.734363322,0.876358934,NOP16,FALSE
627,-0.277948783,0.07748146,0.254002142,CC2D2A,FALSE
628,0.37522902,0.03241705,0.1475848,RRM2B,FALSE
629,0.097115518,0.323518819,0.583109247,ZNF800,FALSE
631,0.351483212,0.014929085,0.089842475,SNX29,FALSE
632,-0.428929451,0.369384684,0.625091917,LMO3,FALSE
633,-0.050245433,0.745895454,0.882171083,MRPS10,FALSE
634,-0.113913222,0.344258462,0.602909494,RSF1,FALSE
636,0.358203474,0.167881051,0.402064987,CELF2,FALSE
638,-0.270258665,0.031936127,0.146251535,R3HDM1,FALSE
639,-0.67434664,0.07674664,0.252544605,COL9A2,FALSE
640,0.050349014,0.84910815,0.933794357,KITLG,FALSE
641,-0.130413641,0.392039158,0.645123796,ERCC8,FALSE
642,-0.304876729,0.284701759,0.542861259,ADAMTS6,FALSE
644,0.369802159,0.008107491,0.05988696,VAMP3,FALSE
645,-0.337023427,0.095820778,0.288694553,PER3,FALSE
646,0.861079406,0.042026764,0.173406659,UTS2,FALSE
648,0.980505461,0.017720709,0.10045349,EPN3,FALSE
650,0.202812204,0.200657065,0.44596585,RCN1,FALSE
651,-0.015177907,0.962806855,0.9847042,ELN,FALSE
652,-0.336244328,0.012637676,0.08046941,RFC2,FALSE
653,0.026799216,0.822049462,0.921317524,ARID1B,FALSE
654,0.319251038,0.038326548,0.163816746,CLPTM1L,FALSE
655,-0.138921893,0.432144659,0.677640946,NEDD4L,FALSE
657,-0.151905938,0.459116236,0.698567736,PPP1R3F,FALSE
659,-0.061299379,0.713630069,0.866124242,PTCD2,FALSE
660,-0.241715095,0.539175879,0.757062589,NEXMIF,FALSE
661,0.060931181,0.690986849,0.853234175,JKAMP,FALSE
662,0.401079846,0.048702717,0.19101144,DKK3,FALSE
663,0.671132857,0.056604013,0.209840762,ARHGEF5,FALSE
664,0.187123816,0.261205895,0.517418961,NFE2L3,FALSE
665,-0.198111237,0.073379262,0.245495895,MCUR1,FALSE
667,-0.059928299,0.484971423,0.71898838,LETMD1,FALSE
669,0.806037455,0.020178843,0.109310292,LAMC3,FALSE
670,0.429702411,0.367865872,0.62384439,PTGER3,FALSE
672,0.049073975,0.732662281,0.87541514,MAPK9,FALSE
673,0.42589402,0.293039478,0.551323687,COL23A1,FALSE
674,-0.113754492,0.472330127,0.708989849,BCAR1,FALSE
675,-0.190956986,0.079301852,0.257614814,FHIP1B,FALSE
677,0.115567392,0.71523296,0.867371572,HOMER3,FALSE
679,-0.266760061,0.154522996,0.383985652,POLQ,FALSE
680,0.455169147,0.009776145,0.067839062,PIK3CB,FALSE
682,-0.181592311,0.265954377,0.522628449,THOC3,FALSE
683,-0.044612675,0.655078267,0.83220214,HEBP2,FALSE
684,-0.330614159,0.101527216,0.298949964,MPHOSPH9,FALSE
685,0.008392927,0.955417385,0.981342012,PLEKHA5,FALSE
686,0.787346515,0.0124951,0.07985372,PRSS8,FALSE
687,0.150497825,0.37639495,0.631686061,SIKE1,FALSE
688,-0.086608108,0.505072774,0.733613036,RRP12,FALSE
689,0.128232844,0.238586719,0.492636008,FNIP2,FALSE
690,0.418533389,0.068880898,0.236440348,MSMO1,FALSE
691,0.119348863,0.387848492,0.641076091,TTC17,FALSE
692,0.399067799,0.169289327,0.403941513,ALX4,FALSE
693,-0.373797154,0.262154862,0.518457309,FSTL4,FALSE
695,0.787944937,0.018554814,0.103520182,METTL24,FALSE
696,-0.101612948,0.406824676,0.658738042,AKR7A2,FALSE
697,-0.093166294,0.551966047,0.765638457,MRTO4,FALSE
698,-0.161126558,0.683396492,0.848898931,NNAT,FALSE
699,-0.08664457,0.745577746,0.882023662,USE1,FALSE
700,-0.243894206,0.255883703,0.511893458,MCF2L2,FALSE
701,-0.105062376,0.380662962,0.635260974,NRIP2,FALSE
702,0.020274567,0.947394459,0.977868401,LAMA3,FALSE
703,0.073919115,0.744025712,0.881335889,AP5M1,FALSE
704,0.164244347,0.291211346,0.549511255,ANAPC4,FALSE
705,0.523194439,0.057364799,0.211392685,KCNQ1,FALSE
706,0.187922369,0.129294788,0.345792126,TRAPPC3,FALSE
707,0.058751856,0.564529464,0.773477502,THRAP3,FALSE
708,-0.005644029,0.963501055,0.98493631,PHPT1,FALSE
709,-1.003612961,0.02158258,0.114206127,ENTPD2,FALSE
711,-0.065401794,0.432373667,0.677825562,ARID4B,FALSE
712,0.066871786,0.793336321,0.907906954,OPN3,FALSE
713,-0.105885296,0.49459976,0.725959867,SDCCAG8,FALSE
714,-0.749318623,0.157283591,0.387757727,PTPRN,FALSE
715,-0.237439608,0.188747758,0.4302532,HHAT,FALSE
716,-0.295901459,0.034110735,0.152205257,KIF1B,FALSE
717,-0.10269543,0.725494885,0.872011067,FOXC1,FALSE
718,0.16822991,0.174013233,0.409926501,TBC1D22A,FALSE
719,-0.28555285,0.161574915,0.393877246,SYNE2,FALSE
720,-0.460276877,0.016336941,0.095124164,PLEKHH1,FALSE
721,0.078125934,0.638950484,0.822487941,ATP9A,FALSE
722,0.09321403,0.869725537,0.943924417,CBLN4,FALSE
723,0.337864215,0.285868453,0.544035725,CHRDL2,FALSE
724,-0.114939616,0.170826268,0.405898405,FAM168A,FALSE
725,-0.082952178,0.585921573,0.788677691,RELT,FALSE
727,0.098558426,0.52838904,0.750056166,NOP58,FALSE
728,-0.015498695,0.867337274,0.94271485,SZRD1,FALSE
729,-0.686067936,0.018628265,0.103755633,KCNH2,FALSE
730,-0.057237216,0.625921693,0.814154587,CUL1,FALSE
731,0.211919528,0.258432631,0.514797939,FAM114A2,FALSE
732,-0.030212347,0.84957513,0.933893574,CYFIP2,FALSE
733,0.298584927,0.127459636,0.343015592,TAB2,FALSE
734,0.116069862,0.284866869,0.542970909,GINM1,FALSE
735,0.269410489,0.084468905,0.266625271,EIF2AK2,FALSE
736,0.055492581,0.544472992,0.760410523,USP36,FALSE
737,-0.030699454,0.801695766,0.911565173,KMT2C,FALSE
738,-0.366354648,0.263238957,0.519416244,MCOLN3,FALSE
739,-0.615853789,0.083602972,0.265105416,CCDC85A,FALSE
740,-0.021332466,0.91488062,0.964186037,PUM2,FALSE
741,-0.06277278,0.539123599,0.757047349,MRPL43,FALSE
742,-0.020528826,0.949487525,0.979005827,ITIH4,FALSE
743,0.289226154,0.705020501,0.861367016,ITIH1,FALSE
744,-0.011151361,0.961914358,0.984191568,HPF1,FALSE
745,0.238056368,0.145918222,0.371157707,ZFR,FALSE
746,-0.00362936,0.987275937,0.995089852,ZNF280C,FALSE
747,0.495751784,0.429976096,0.675893351,NPFFR2,FALSE
748,-0.766077018,0.083889264,0.265690529,PHF21B,FALSE
750,0.067652461,0.661674074,0.83591482,RC3H2,FALSE
751,0.105079464,0.687506462,0.850814264,IL17RB,FALSE
752,-0.049704692,0.679967891,0.847032969,TRAF3IP2,FALSE
753,0.582823506,0.191979921,0.434276133,GYG2,FALSE
754,-0.173816658,0.337860174,0.596959476,DCBLD2,FALSE
755,-0.734716265,0.260731629,0.517035445,SERPINB3,FALSE
757,-0.368709457,0.055560281,0.207654126,PKP2,FALSE
758,0.326717314,0.281959716,0.540055846,MSH4,FALSE
759,0.385368192,0.45849943,0.698004651,F7,FALSE
760,0.027910143,0.850832442,0.934379223,GDI2,FALSE
762,0.34826249,0.040999075,0.170669156,ATG5,FALSE
763,0.433855668,0.041382385,0.171678185,TMCC3,FALSE
764,-0.140902824,0.114600131,0.321692045,PITHD1,FALSE
765,-0.054345895,0.608246365,0.803367895,MTA3,FALSE
767,0.418731107,0.010145617,0.069636082,ATP11B,FALSE
768,0.898595686,0.006262085,0.050434758,LAMC2,FALSE
769,0.025256627,0.898596511,0.956790884,CDK14,FALSE
771,0.142740804,0.13962907,0.361838578,PPP1R12A,FALSE
773,-0.833560983,0.050415905,0.194803989,CAMK2B,FALSE
774,-0.319373747,0.223099499,0.47313608,CROCC,FALSE
775,0.143662572,0.195998451,0.439589309,POLR3E,FALSE
776,0.064503898,0.720284009,0.86957495,ATP2B4,FALSE
777,0.28098708,0.150751944,0.378127844,ZC3H11A,FALSE
778,0.054248793,0.676965189,0.845460472,RIOK2,FALSE
779,0.196878689,0.213766585,0.461922367,YIPF1,FALSE
780,-0.082171121,0.741098072,0.880037244,NDC1,FALSE
781,0.116112902,0.756900483,0.888544863,DGKG,FALSE
782,0.156907398,0.380022157,0.634800266,FLYWCH1,FALSE
783,-0.107338092,0.466168675,0.704224142,UNKL,FALSE
787,0.116429083,0.438604584,0.683110706,TARBP1,FALSE
788,0.10410869,0.426546119,0.673337851,GATB,FALSE
789,0.188617958,0.239594847,0.493989511,MXD1,FALSE
790,0.052552576,0.651878988,0.830331258,CDK17,FALSE
791,-0.019115978,0.900988246,0.957662924,DNAJC25,FALSE
794,-0.050645622,0.771970843,0.896016062,CTDP1,FALSE
795,0.575070571,0.051828695,0.198479356,YBX3,FALSE
797,0.086418583,0.396632919,0.649222872,WNK1,FALSE
798,0.078078012,0.546579454,0.761810628,CCAR1,FALSE
799,0.250961118,0.221290824,0.470969027,OGFR,FALSE
800,0.817742903,0.021298724,0.113179276,GNA15,FALSE
801,-1.025879546,0.025027472,0.125666859,CREB3L3,FALSE
802,0.016975372,0.894998525,0.95516905,PIGV,FALSE
803,0.121000742,0.650135702,0.829151015,PTPRU,FALSE
804,-0.155606973,0.145302381,0.370105263,SNRNP40,FALSE
805,-0.758378106,0.076452306,0.252029884,RIMBP2,FALSE
807,-0.17447648,0.463404189,0.701994499,QSER1,FALSE
808,0.133971917,0.49224342,0.724042368,MPC1,FALSE
809,0.050210988,0.764702708,0.892287433,ACAA1,FALSE
810,0.706922703,0.039765562,0.167444871,BCAT1,FALSE
811,0.397460082,0.060541821,0.218090185,HDAC7,FALSE
815,0.169614072,0.274714851,0.532224445,NCKAP1,FALSE
816,0.381840995,0.158426077,0.389317199,MRPS35,FALSE
818,-0.039376866,0.621757199,0.811828119,SFSWAP,FALSE
819,-0.083299781,0.638766054,0.822443671,TNK2,FALSE
820,0.143924483,0.207607267,0.454517325,MON2,FALSE
821,0.604352036,0.025648853,0.127596951,CDH3,FALSE
822,0.06217453,0.728944796,0.873509907,GPBP1,FALSE
823,0.132336776,0.583792012,0.787488992,DGAT2,FALSE
824,-0.352238162,0.022038429,0.115588248,ZNF112,FALSE
825,-0.046821903,0.619895743,0.810755753,CS,FALSE
826,0.094319999,0.805673655,0.913145942,LTK,FALSE
827,0.075926587,0.687379516,0.850814264,MRPS24,FALSE
828,-0.055707488,0.601893338,0.799173588,ELMO2,FALSE
829,0.087508275,0.541473203,0.758502107,WAPL,FALSE
831,0.177012017,0.114418925,0.321315997,APPBP2,FALSE
832,-0.268277265,0.058728382,0.214238839,POLD1,FALSE
833,-0.696193804,0.025143982,0.125974971,SEZ6,FALSE
834,0.098463511,0.335987481,0.595158046,EIF4B,FALSE
835,0.155584896,0.653213039,0.831019921,SLC6A16,FALSE
836,-0.072117962,0.572517809,0.779506491,BICRA,FALSE
837,-0.270534798,0.038960068,0.165357495,SPHK2,FALSE
838,0.079376587,0.543551764,0.760003201,RPL18,FALSE
839,-0.086851522,0.752659765,0.886071048,CA11,FALSE
840,0.205395784,0.2779029,0.535851918,ISOC2,FALSE
841,-0.148492583,0.295199863,0.553323292,U2AF2,FALSE
842,-0.060663709,0.643637869,0.825353212,EPN1,FALSE
843,-0.135596126,0.199437839,0.444087582,MED29,FALSE
844,-0.109221405,0.647223175,0.827255108,AHRR,FALSE
845,0.256919803,0.086977719,0.271449803,ZNF275,FALSE
846,0.225124683,0.095280675,0.287942448,MTMR1,FALSE
847,-0.451995544,0.020679179,0.111114867,GPC1,FALSE
848,-0.003681768,0.976703491,0.990277849,ADCK1,FALSE
849,-0.213580015,0.271240271,0.528695038,HAGH,FALSE
850,-0.082874156,0.358681092,0.615668775,RNF4,FALSE
853,0.162293646,0.316148341,0.575529498,INTS13,FALSE
854,0.353869707,0.034266246,0.15265688,TM7SF3,FALSE
855,0.327989877,0.571335323,0.778472067,DLX3,FALSE
856,-0.363130248,0.188013078,0.429179671,SPA17,FALSE
858,0.775255532,0.045573134,0.18271747,CCN5,FALSE
859,-0.030380686,0.957390322,0.982047994,DMRT3,FALSE
860,0.011637514,0.963204155,0.984858751,ST3GAL6,FALSE
861,0.502564295,0.049611862,0.193164041,ATP2C2,FALSE
862,-0.502792516,0.252096663,0.507539987,NGFR,FALSE
863,-0.248128612,0.253881119,0.509503611,CDON,FALSE
864,-0.013560227,0.923323001,0.968336653,TAF2,FALSE
865,0.098638103,0.417683784,0.667362824,HIPK2,FALSE
866,-0.106738865,0.187789114,0.42896902,TNPO3,FALSE
867,0.103008613,0.772171602,0.896016062,NA,FALSE
868,0.069643169,0.773774738,0.897129576,RFXANK,FALSE
869,-0.005125511,0.974485187,0.989153751,TMEM161A,FALSE
872,-0.202674324,0.030523855,0.141964351,SUGP2,FALSE
873,-0.279503854,0.175915976,0.412785888,SLC12A2,FALSE
874,-0.093725874,0.464967242,0.703193931,SNX24,FALSE
875,-0.595382306,0.076772657,0.252562001,EYA2,FALSE
877,0.345064318,0.093766768,0.285211824,ABCA7,FALSE
878,-0.112105645,0.718613765,0.868653741,SNCAIP,FALSE
879,-0.167406018,0.181643648,0.420662381,DDX20,FALSE
880,-0.04914177,0.70680465,0.862629051,BTBD1,FALSE
881,0.359611051,0.147042516,0.372875663,FAR2,FALSE
884,0.389049794,0.019146426,0.105755284,SBNO2,FALSE
885,-0.188797275,0.21549782,0.463942294,PMS1,FALSE
886,-0.038822073,0.860631917,0.939495115,HMG20B,FALSE
888,0.002751495,0.987432533,0.995192799,TAF11,FALSE
889,-0.027473985,0.783216961,0.902054475,ANKS1A,FALSE
890,0.033117855,0.767381726,0.893644566,AP3D1,FALSE
891,-0.105824932,0.298104382,0.556399605,ZNF76,FALSE
892,0.098845124,0.68164315,0.847826288,SLC9A3R2,FALSE
893,-0.16776233,0.403459172,0.655320829,NTHL1,FALSE
894,0.01199733,0.903324549,0.959087237,UHRF1BP1,FALSE
895,-0.074596989,0.547007961,0.762141462,GNAI3,FALSE
896,-0.216015702,0.15980838,0.391240974,IPO5,FALSE
897,0.415123586,0.073786011,0.246345114,OAT,FALSE
898,0.003894988,0.974165595,0.988994148,WDR3,FALSE
899,0.057534989,0.741828495,0.88035996,PKN2,FALSE
900,-0.382170162,0.019858079,0.108069225,WDR18,FALSE
902,0.077551806,0.826766649,0.923828129,NTN1,FALSE
903,0.506511607,0.270640826,0.528005315,GLP2R,FALSE
906,0.4301079,0.055994131,0.208574143,ERBB3,FALSE
907,-0.583406399,0.091866479,0.281751106,ROPN1,FALSE
908,0.37208841,0.019267075,0.106116973,ANKRD44,FALSE
909,0.057668457,0.559158017,0.770442075,KARS1,FALSE
910,-0.063104893,0.600003814,0.797843914,ADAT1,FALSE
911,0.449596535,0.021757443,0.114881938,PDIA5,FALSE
912,-0.033774494,0.824049129,0.922251298,TBC1D22B,FALSE
913,0.107208811,0.625449551,0.813941807,NDUFB4,FALSE
914,-0.029761186,0.790995317,0.906670258,SPEN,FALSE
915,0.465029882,0.011852982,0.07687926,MYLK,FALSE
916,0.059708284,0.676049575,0.845029794,ZC3H15,FALSE
917,0.12050459,0.52084052,0.74488016,MAP2K4,FALSE
918,-0.322972837,0.013787235,0.084936608,PACC1,FALSE
919,-1.311798526,0.022547616,0.117152394,SNAP91,FALSE
920,0.1331616,0.201097545,0.446504719,SLK,FALSE
921,-0.075333333,0.594174848,0.79444131,CYB5R4,FALSE
922,0.395644875,0.24208554,0.496408461,COL17A1,FALSE
923,0.110515334,0.748797063,0.883896709,GSTO2,FALSE
924,-0.37050863,0.056450582,0.209526995,SEC61A2,FALSE
925,1.021942009,0.007512688,0.056943685,PRKCQ,FALSE
927,-0.159764329,0.159777272,0.39121414,ASB1,FALSE
928,0.050393703,0.738397438,0.878534065,FAM107B,FALSE
930,-0.20511489,0.180694652,0.419394731,TBC1D1,FALSE
931,0.031188173,0.693272417,0.854691809,CDK13,FALSE
932,-0.309183768,0.077579705,0.254232999,MTHFD2,FALSE
933,0.18030336,0.247211201,0.502241366,SLC9A7,FALSE
934,-0.094010018,0.33614433,0.59521046,FOXJ2,FALSE
935,-0.139311632,0.604719828,0.800909733,YBX1,FALSE
936,0.59971992,0.042365767,0.174234996,PDE4A,FALSE
937,0.296386622,0.050081921,0.193985177,PPP2R5A,FALSE
938,-1.209452699,0.100393923,0.296887063,CTNNA2,FALSE
939,-0.347978999,0.00756452,0.05718564,ELAVL1,FALSE
940,0.597602143,0.015402972,0.091600274,TIE1,FALSE
941,0.069161312,0.502870941,0.731973982,DIP2B,FALSE
943,-0.115523147,0.207452769,0.454372917,KDM4A,FALSE
944,-0.013019468,0.889914793,0.952793033,NFYC,FALSE
945,0.221247224,0.33113185,0.590310116,ZMYND12,FALSE
947,0.113772525,0.776681731,0.898463066,NGEF,FALSE
948,-0.546977898,0.025466706,0.126982623,ASPM,FALSE
952,0.015331551,0.889753811,0.952766292,POLR1H,FALSE
953,-0.332627811,0.426554212,0.673337851,MPPED2,FALSE
954,0.763817826,0.036167753,0.157725235,CLDN18,FALSE
955,0.099403918,0.523768891,0.746819694,ZBTB11,FALSE
956,0.056723682,0.647717671,0.82752388,ATXN3,FALSE
957,0.521911961,0.008746413,0.062989687,GOLGA5,FALSE
958,0.650655876,0.063085979,0.22382329,FGFR2,FALSE
959,-0.232100085,0.296895088,0.555134555,LRRC40,FALSE
960,-0.122892388,0.35957235,0.616561567,ISOC1,FALSE
961,-0.571568481,0.023145797,0.119350417,EML1,FALSE
962,-0.067394008,0.683399753,0.848898931,TRMT11,FALSE
963,0.206714069,0.240448146,0.494967011,THUMPD1,FALSE
964,-0.264718687,0.161501871,0.39380425,MSANTD3,FALSE
965,-0.888620801,0.047993618,0.189102925,KIF26A,FALSE
966,0.061566326,0.723889387,0.871078111,ATG2B,FALSE
967,0.334949501,0.00943731,0.066253045,ARFGEF1,FALSE
968,-0.539310214,0.443716726,0.686683432,ACSM2B,FALSE
969,0.044585127,0.665420904,0.837692595,ZFAT,FALSE
970,0.072705412,0.528528273,0.75015261,MTFR1,FALSE
971,-0.303663965,0.057664286,0.211904106,STAG3,FALSE
972,0.047735592,0.701362829,0.85931112,FECH,FALSE
973,0.053272754,0.690509954,0.852933465,MYO9A,FALSE
974,0.505452219,0.34302586,0.601884405,DDX3Y,FALSE
975,-0.233207487,0.156370189,0.386499902,PFKP,FALSE
976,-0.088139279,0.563682957,0.773001966,IDI1,FALSE
978,0.19952575,0.208518488,0.455784002,KLF6,FALSE
979,0.096092745,0.502291926,0.731810251,PLPP1,FALSE
980,-0.168125122,0.457182324,0.696762376,NEO1,FALSE
982,0.077522718,0.668427214,0.839921162,PHKA1,FALSE
984,-0.242648375,0.06527162,0.228479036,CACNB1,FALSE
985,0.255204314,0.02497687,0.125516239,EVI5,FALSE
986,-0.23452921,0.223854972,0.473794892,STOML1,FALSE
987,0.008943739,0.941396006,0.975459635,PKM,FALSE
988,0.104823324,0.501188927,0.730847194,DHX29,FALSE
989,-0.058038862,0.720992056,0.869873076,DNTTIP2,FALSE
990,-0.006973835,0.940550418,0.975100052,METTL22,FALSE
991,-0.083155809,0.460346605,0.699360215,TP53BP1,FALSE
992,-0.580192429,0.008563463,0.062125053,TRO,FALSE
993,-0.012060652,0.933141613,0.97274444,RRP15,FALSE
994,0.148506268,0.130752417,0.347705915,RHOA,FALSE
995,0.042268796,0.625636921,0.814011741,DHX8,FALSE
996,-0.036915318,0.818849424,0.920020907,PMS2P4,FALSE
997,0.004829866,0.975346967,0.989616243,PRKCZ,FALSE
998,-0.18770345,0.726159297,0.872316277,ZFY,FALSE
999,0.245516952,0.024591275,0.124210406,IARS2,FALSE
1000,-0.521649797,0.164577587,0.397935984,SYT1,FALSE
1001,0.288021442,0.341090945,0.600131562,NAV3,FALSE
1002,-0.01534192,0.895743568,0.955394712,IDH3G,FALSE
1003,-0.139746746,0.40388505,0.655925113,ROGDI,FALSE
1004,-0.900343077,0.038174669,0.163416019,PDZD4,FALSE
1005,-1.489396934,0.025346394,0.126659195,ATP2B3,FALSE
1006,0.062971134,0.468113866,0.705805838,ROCK1,FALSE
1007,-0.189753783,0.169888837,0.404828994,CBFB,FALSE
1008,0.106342289,0.538753923,0.756809243,PDK3,FALSE
1009,0.056212313,0.724149253,0.87118719,HYAL2,FALSE
1010,-0.196981777,0.098778531,0.294066671,HDAC4,FALSE
1011,-0.137179685,0.506638405,0.734802971,RASSF1,FALSE
1012,-0.298585464,0.484385945,0.718470107,FGFR3,FALSE
1013,0.573898989,0.0137103,0.084673496,IFI35,FALSE
1014,-0.02241986,0.858380622,0.938259281,HEATR6,FALSE
1015,0.093793518,0.38884483,0.641939098,COASY,FALSE
1016,-0.450599865,0.016221085,0.094767336,PLEKHH3,FALSE
1017,-0.00547224,0.97487932,0.989334007,MEF2A,FALSE
1018,0.136020235,0.190234178,0.432025814,OTUD5,FALSE
1019,0.301392074,0.02198873,0.115469266,TFE3,FALSE
1020,-0.159490088,0.075836782,0.250759239,TBC1D25,FALSE
1022,-0.052677328,0.766363898,0.893227697,INPP5A,FALSE
