"","GeneID","Cluster"
"775","ENSG00000147168","cluster1"
"776","ENSG00000146070","cluster1"
"777","ENSG00000237988","cluster1"
"778","ENSG00000169245","cluster1"
"779","ENSG00000237541","cluster1"
"780","ENSG00000088836","cluster1"
"781","ENSG00000074219","cluster1"
"782","ENSG00000128602","cluster1"
"783","ENSG00000118707","cluster1"
"784","ENSG00000166886","cluster1"
"785","ENSG00000137834","cluster1"
"786","ENSG00000051128","cluster1"
"787","ENSG00000068078","cluster1"
"788","ENSG00000066468","cluster1"
"789","ENSG00000155760","cluster1"
"790","ENSG00000065320","cluster1"
"791","ENSG00000088280","cluster1"
"792","ENSG00000204219","cluster1"
"793","ENSG00000114805","cluster1"
"794","ENSG00000135083","cluster1"
"795","ENSG00000130707","cluster1"
"796","ENSG00000146776","cluster1"
"797","ENSG00000223773","cluster1"
"798","ENSG00000110660","cluster1"
"799","ENSG00000182704","cluster1"
"800","ENSG00000106853","cluster1"
"801","ENSG00000100068","cluster1"
"802","ENSG00000170382","cluster1"
"803","ENSG00000143603","cluster1"
"804","ENSG00000173068","cluster1"
"805","ENSG00000172575","cluster1"
"806","ENSG00000286786","cluster1"
"807","ENSG00000115963","cluster1"
"808","ENSG00000120162","cluster1"
"809","ENSG00000235750","cluster1"
"810","ENSG00000128016","cluster1"
"811","ENSG00000163191","cluster1"
"812","ENSG00000197747","cluster1"
"813","ENSG00000133121","cluster1"
"814","ENSG00000148834","cluster1"
"815","ENSG00000188167","cluster1"
"816","ENSG00000163378","cluster1"
"817","ENSG00000163932","cluster1"
"818","ENSG00000114738","cluster1"
"819","ENSG00000125733","cluster1"
"820","ENSG00000198873","cluster1"
"821","ENSG00000151929","cluster1"
"822","ENSG00000070540","cluster1"
"823","ENSG00000173221","cluster1"
"824","ENSG00000106066","cluster1"
"825","ENSG00000100504","cluster1"
"826","ENSG00000170854","cluster1"
"827","ENSG00000133104","cluster1"
"828","ENSG00000172340","cluster1"
"829","ENSG00000177674","cluster1"
"830","ENSG00000163638","cluster1"
"831","ENSG00000075651","cluster1"
"832","ENSG00000136147","cluster1"
"833","ENSG00000174032","cluster1"
"834","ENSG00000149573","cluster1"
"835","ENSG00000124813","cluster1"
"836","ENSG00000184588","cluster1"
"837","ENSG00000188002","cluster1"
"838","ENSG00000286388","cluster1"
"839","ENSG00000100216","cluster1"
"840","ENSG00000273899","cluster1"
"841","ENSG00000277972","cluster1"
"842","ENSG00000127220","cluster1"
"843","ENSG00000173545","cluster1"
"844","ENSG00000249850","cluster1"
"845","ENSG00000247626","cluster1"
"846","ENSG00000143067","cluster1"
"847","ENSG00000198258","cluster1"
"848","ENSG00000091732","cluster1"
"849","ENSG00000162813","cluster1"
"850","ENSG00000171103","cluster1"
"851","ENSG00000139637","cluster1"
"852","ENSG00000115661","cluster1"
"853","ENSG00000156973","cluster1"
"854","ENSG00000121903","cluster1"
"855","ENSG00000203761","cluster1"
"856","ENSG00000133142","cluster1"
"857","ENSG00000110536","cluster1"
"858","ENSG00000142082","cluster1"
"859","ENSG00000177700","cluster1"
"860","ENSG00000015475","cluster1"
"861","ENSG00000232956","cluster1"
"862","ENSG00000213442","cluster1"
"863","ENSG00000176371","cluster1"
"864","ENSG00000166839","cluster1"
"865","ENSG00000042286","cluster1"
"866","ENSG00000242612","cluster1"
"867","ENSG00000260528","cluster1"
"868","ENSG00000233013","cluster1"
"869","ENSG00000254995","cluster1"
"870","ENSG00000127824","cluster1"
"871","ENSG00000079385","cluster1"
"872","ENSG00000109107","cluster1"
"873","ENSG00000149150","cluster1"
"874","ENSG00000141540","cluster1"
"875","ENSG00000060762","cluster1"
"876","ENSG00000130958","cluster1"
"877","ENSG00000133027","cluster1"
"878","ENSG00000164674","cluster1"
"879","ENSG00000243696","cluster1"
"880","ENSG00000147394","cluster1"
"881","ENSG00000153551","cluster1"
"882","ENSG00000155846","cluster1"
"883","ENSG00000158286","cluster1"
"884","ENSG00000170745","cluster1"
"885","ENSG00000180096","cluster1"
"886","ENSG00000151702","cluster1"
"887","ENSG00000245025","cluster1"
"888","ENSG00000285106","cluster1"
"889","ENSG00000117151","cluster1"
"890","ENSG00000185862","cluster1"
"891","ENSG00000150636","cluster1"
"892","ENSG00000110013","cluster1"
"893","ENSG00000142621","cluster1"
"894","ENSG00000166401","cluster1"
"895","ENSG00000143369","cluster1"
"896","ENSG00000113319","cluster1"
"897","ENSG00000120910","cluster1"
"898","ENSG00000234290","cluster1"
"899","ENSG00000166979","cluster1"
"900","ENSG00000184271","cluster1"
"901","ENSG00000226312","cluster1"
"902","ENSG00000135439","cluster1"
"903","ENSG00000095370","cluster1"
"904","ENSG00000128394","cluster1"
"905","ENSG00000138172","cluster1"
"906","ENSG00000160213","cluster1"
"907","ENSG00000134321","cluster1"
"908","ENSG00000165633","cluster1"
"909","ENSG00000074527","cluster1"
"910","ENSG00000258461","cluster1"
"911","ENSG00000167995","cluster1"
"912","ENSG00000158457","cluster1"
"913","ENSG00000155792","cluster1"
"914","ENSG00000139194","cluster1"
"915","ENSG00000124772","cluster1"
"916","ENSG00000037280","cluster1"
"917","ENSG00000085117","cluster1"
"918","ENSG00000168994","cluster1"
"919","ENSG00000162542","cluster1"
"920","ENSG00000007866","cluster1"
"921","ENSG00000148737","cluster1"
"922","ENSG00000165795","cluster1"
"923","ENSG00000125648","cluster1"
"924","ENSG00000103227","cluster1"
"925","ENSG00000084093","cluster1"
"926","ENSG00000135899","cluster1"
"927","ENSG00000145703","cluster1"
"928","ENSG00000073331","cluster1"
"929","ENSG00000104894","cluster1"
"930","ENSG00000012779","cluster1"
"931","ENSG00000038945","cluster1"
"932","ENSG00000166927","cluster1"
"933","ENSG00000020577","cluster1"
"934","ENSG00000135272","cluster1"
"935","ENSG00000011422","cluster1"
"936","ENSG00000163219","cluster1"
"937","ENSG00000025434","cluster1"
"938","ENSG00000110031","cluster1"
"939","ENSG00000083457","cluster1"
"940","ENSG00000115267","cluster1"
"941","ENSG00000244509","cluster1"
"942","ENSG00000170542","cluster1"
"943","ENSG00000254087","cluster1"
"944","ENSG00000135838","cluster1"
"945","ENSG00000146376","cluster1"
"946","ENSG00000152689","cluster1"
"947","ENSG00000054219","cluster1"
"948","ENSG00000121858","cluster1"
"949","ENSG00000138642","cluster1"
"950","ENSG00000185885","cluster1"
"951","ENSG00000133106","cluster1"
"952","ENSG00000020633","cluster1"
"953","ENSG00000111424","cluster1"
"954","ENSG00000184988","cluster1"
"955","ENSG00000135362","cluster1"
"956","ENSG00000059377","cluster1"
"957","ENSG00000134955","cluster1"
"958","ENSG00000184060","cluster1"
"959","ENSG00000239713","cluster1"
"960","ENSG00000119917","cluster1"
"961","ENSG00000132109","cluster1"
"962","ENSG00000108771","cluster1"
"963","ENSG00000286219","cluster1"
"964","ENSG00000264343","cluster1"
"965","ENSG00000092068","cluster1"
"966","ENSG00000243244","cluster1"
"967","ENSG00000240207","cluster1"
"968","ENSG00000114698","cluster1"
"969","ENSG00000014914","cluster1"
"970","ENSG00000057704","cluster1"
"971","ENSG00000087253","cluster1"
"972","ENSG00000122870","cluster1"
"973","ENSG00000172986","cluster1"
"974","ENSG00000146409","cluster1"
"975","ENSG00000133138","cluster1"
"976","ENSG00000188783","cluster1"
"977","ENSG00000206190","cluster1"
"978","ENSG00000184347","cluster1"
"979","ENSG00000122176","cluster1"
"980","ENSG00000206538","cluster1"
"981","ENSG00000198682","cluster1"
"982","ENSG00000165424","cluster1"
"983","ENSG00000171621","cluster1"
"984","ENSG00000101335","cluster1"
"985","ENSG00000072952","cluster1"
"986","ENSG00000172403","cluster1"
"987","ENSG00000003436","cluster1"
"988","ENSG00000110042","cluster1"
"989","ENSG00000131471","cluster1"
"990","ENSG00000108846","cluster1"
"991","ENSG00000137507","cluster1"
"992","ENSG00000104368","cluster1"
"993","ENSG00000164125","cluster1"
"994","ENSG00000109099","cluster1"
"995","ENSG00000174640","cluster1"
"996","ENSG00000158352","cluster1"
"997","ENSG00000066056","cluster1"
"998","ENSG00000154133","cluster1"
"999","ENSG00000170989","cluster1"
"1000","ENSG00000149564","cluster1"
"1001","ENSG00000153029","cluster1"
"1002","ENSG00000102359","cluster1"
"1003","ENSG00000164023","cluster1"
"1004","ENSG00000262655","cluster1"
"1005","ENSG00000078081","cluster1"
"1006","ENSG00000112782","cluster1"
"1007","ENSG00000109906","cluster1"
"1008","ENSG00000099994","cluster1"
"1009","ENSG00000081052","cluster1"
"1010","ENSG00000169031","cluster1"
"1011","ENSG00000175793","cluster1"
"1012","ENSG00000163083","cluster1"
"1013","ENSG00000129654","cluster1"
"1014","ENSG00000124839","cluster1"
"1015","ENSG00000064270","cluster1"
"1016","ENSG00000167880","cluster1"
"1017","ENSG00000227097","cluster1"
"1018","ENSG00000262943","cluster1"
"1019","ENSG00000167183","cluster1"
"1020","ENSG00000095739","cluster1"
"1021","ENSG00000123453","cluster1"
"1022","ENSG00000277925","cluster1"
"1023","ENSG00000148200","cluster1"
"1024","ENSG00000164465","cluster1"
"1025","ENSG00000198715","cluster1"
"1026","ENSG00000169241","cluster1"
"1027","ENSG00000140743","cluster1"
"1028","ENSG00000164081","cluster1"
"1029","ENSG00000125457","cluster1"
"1030","ENSG00000177971","cluster1"
"1031","ENSG00000180992","cluster1"
"1032","ENSG00000030110","cluster1"
"1033","ENSG00000198736","cluster1"
"1034","ENSG00000171067","cluster1"
"1035","ENSG00000169976","cluster1"
"1036","ENSG00000166902","cluster1"
"1037","ENSG00000158480","cluster1"
"1038","ENSG00000101457","cluster1"
"1039","ENSG00000013583","cluster1"
"1040","ENSG00000126005","cluster1"
"1041","ENSG00000105677","cluster1"
"1042","ENSG00000114779","cluster1"
"1043","ENSG00000113811","cluster1"
"1044","ENSG00000149260","cluster1"
"1045","ENSG00000134490","cluster1"
"1046","ENSG00000136710","cluster1"
"1047","ENSG00000213965","cluster1"
"1048","ENSG00000287809","cluster1"
"1049","ENSG00000184428","cluster1"
"1050","ENSG00000101442","cluster1"
"1051","ENSG00000101189","cluster1"
"1052","ENSG00000132603","cluster1"
"1053","ENSG00000167264","cluster1"
"1054","ENSG00000112578","cluster1"
"1055","ENSG00000119599","cluster1"
"1056","ENSG00000141337","cluster1"
"1057","ENSG00000180884","cluster1"
"1058","ENSG00000121104","cluster1"
"1059","ENSG00000184481","cluster1"
"1060","ENSG00000117280","cluster1"
"1061","ENSG00000213073","cluster1"
"1062","ENSG00000118420","cluster1"
"1063","ENSG00000187118","cluster1"
"1064","ENSG00000168297","cluster1"
"1065","ENSG00000177873","cluster1"
"1066","ENSG00000170088","cluster1"
"1067","ENSG00000245849","cluster1"
"1068","ENSG00000263002","cluster1"
"1069","ENSG00000147121","cluster1"
"1070","ENSG00000154743","cluster1"
"1071","ENSG00000206562","cluster1"
"1072","ENSG00000185088","cluster1"
"1073","ENSG00000151116","cluster1"
"1074","ENSG00000189050","cluster1"
"1075","ENSG00000151413","cluster1"
"1076","ENSG00000104450","cluster1"
"1077","ENSG00000160588","cluster1"
"1078","ENSG00000138433","cluster1"
"1079","ENSG00000128654","cluster1"
"1080","ENSG00000138382","cluster1"
"1081","ENSG00000154723","cluster1"
"1082","ENSG00000152133","cluster1"
"1083","ENSG00000128694","cluster1"
"1084","ENSG00000140307","cluster1"
"1085","ENSG00000102897","cluster1"
"1086","ENSG00000203705","cluster1"
"1087","ENSG00000112592","cluster1"
"1088","ENSG00000228506","cluster1"
"1089","ENSG00000245149","cluster1"
"1090","ENSG00000205423","cluster1"
"1091","ENSG00000153485","cluster1"
"1092","ENSG00000069943","cluster1"
"1093","ENSG00000151304","cluster1"
"1094","ENSG00000058729","cluster1"
"1095","ENSG00000131732","cluster1"
"1096","ENSG00000086189","cluster1"
"1097","ENSG00000259673","cluster1"
"1098","ENSG00000196391","cluster1"
"1099","ENSG00000106526","cluster1"
"1100","ENSG00000163624","cluster1"
"1101","ENSG00000128039","cluster1"
"1102","ENSG00000134317","cluster1"
"1103","ENSG00000177788","cluster1"
"1104","ENSG00000180340","cluster1"
"1105","ENSG00000164430","cluster1"
"1106","ENSG00000115896","cluster1"
"1107","ENSG00000162676","cluster1"
"1108","ENSG00000173890","cluster1"
"1109","ENSG00000170006","cluster1"
"1110","ENSG00000185436","cluster1"
"1111","ENSG00000099812","cluster1"
"1112","ENSG00000182866","cluster1"
"1113","ENSG00000173110","cluster1"
"1114","ENSG00000148926","cluster1"
"1115","ENSG00000179431","cluster1"
"1116","ENSG00000161888","cluster1"
"1117","ENSG00000168061","cluster1"
"1118","ENSG00000139725","cluster1"
"1119","ENSG00000141933","cluster1"
"1120","ENSG00000267244","cluster1"
"1121","ENSG00000152082","cluster1"
"1122","ENSG00000196456","cluster1"
"1123","ENSG00000258429","cluster1"
"1124","ENSG00000273270","cluster1"
"1125","ENSG00000273344","cluster1"
"1126","ENSG00000156374","cluster1"
"1127","ENSG00000130956","cluster1"
"1128","ENSG00000141570","cluster1"
"1129","ENSG00000169750","cluster1"
"1130","ENSG00000279369","cluster1"
"1131","ENSG00000272106","cluster1"
"1132","ENSG00000101460","cluster1"
"1133","ENSG00000196421","cluster1"
"1134","ENSG00000160401","cluster1"
"1135","ENSG00000179743","cluster1"
"1136","ENSG00000218510","cluster1"
"1137","ENSG00000230454","cluster1"
"1138","ENSG00000276805","cluster1"
"1139","ENSG00000134461","cluster1"
"1140","ENSG00000273604","cluster1"
"1141","ENSG00000099974","cluster1"
"1142","ENSG00000285857","cluster1"
"1143","ENSG00000164105","cluster1"
"1144","ENSG00000176396","cluster1"
"1145","ENSG00000159055","cluster1"
"1146","ENSG00000224790","cluster1"
"1147","ENSG00000127578","cluster1"
"1148","ENSG00000167968","cluster1"
"1149","ENSG00000254815","cluster1"
"1150","ENSG00000185522","cluster1"
"1151","ENSG00000161328","cluster1"
"1152","ENSG00000141854","cluster1"
"1153","ENSG00000161509","cluster1"
"1154","ENSG00000073150","cluster1"
"1155","ENSG00000103066","cluster1"
"1156","ENSG00000126821","cluster1"
"1157","ENSG00000213397","cluster1"
"1158","ENSG00000198960","cluster1"
"1159","ENSG00000126903","cluster1"
"1160","ENSG00000105379","cluster1"
"1161","ENSG00000168350","cluster1"
"1162","ENSG00000284526","cluster1"
"1163","ENSG00000198429","cluster1"
"1164","ENSG00000062038","cluster1"
"1165","ENSG00000171388","cluster1"
"1166","ENSG00000041988","cluster1"
"1167","ENSG00000215845","cluster1"
"1168","ENSG00000187650","cluster1"
"1169","ENSG00000265690","cluster1"
"1170","ENSG00000160323","cluster1"
"1171","ENSG00000162931","cluster1"
"1172","ENSG00000178026","cluster1"
"1173","ENSG00000244161","cluster1"
"1174","ENSG00000244026","cluster1"
"1175","ENSG00000135436","cluster1"
"1176","ENSG00000186026","cluster1"
"1177","ENSG00000279331","cluster1"
"1178","ENSG00000230585","cluster1"
"1179","ENSG00000171819","cluster1"
"1180","ENSG00000232564","cluster1"
"1181","ENSG00000184068","cluster1"
"1182","ENSG00000279080","cluster1"
"1183","ENSG00000179965","cluster1"
"1184","ENSG00000280063","cluster1"
"1185","ENSG00000272758","cluster1"
"1186","ENSG00000255857","cluster1"
"1187","ENSG00000269044","cluster1"
"1188","ENSG00000123154","cluster1"
"1189","ENSG00000265727","cluster1"
"1190","ENSG00000145020","cluster1"
"1191","ENSG00000237017","cluster1"
"1192","ENSG00000235138","cluster1"
"1193","ENSG00000173581","cluster1"
"1194","ENSG00000179528","cluster1"
"1195","ENSG00000268947","cluster1"
"1196","ENSG00000126249","cluster1"
"1197","ENSG00000260669","cluster1"
"1198","ENSG00000272455","cluster1"
"1199","ENSG00000174109","cluster1"
"1200","ENSG00000247095","cluster1"
"1201","ENSG00000225855","cluster1"
"1202","ENSG00000136840","cluster1"
"1203","ENSG00000042062","cluster1"
"1204","ENSG00000183401","cluster1"
"1205","ENSG00000286004","cluster1"
"1206","ENSG00000254206","cluster1"
"1207","ENSG00000165233","cluster1"
"1208","ENSG00000235863","cluster1"
"1209","ENSG00000217930","cluster1"
"1210","ENSG00000162910","cluster1"
"1211","ENSG00000131061","cluster1"
"1212","ENSG00000115274","cluster1"
"1213","ENSG00000259431","cluster1"
"1214","ENSG00000063761","cluster1"
"1215","ENSG00000198746","cluster1"
"1216","ENSG00000236675","cluster1"
"1217","ENSG00000171425","cluster1"
"1218","ENSG00000280407","cluster1"
"1219","ENSG00000158156","cluster1"
"1220","ENSG00000125449","cluster1"
"1221","ENSG00000136463","cluster1"
"1222","ENSG00000286699","cluster1"
"1223","ENSG00000160602","cluster1"
"1224","ENSG00000157326","cluster1"
"1225","ENSG00000187630","cluster1"
"1226","ENSG00000284691","cluster1"
"1227","ENSG00000179922","cluster1"
"1228","ENSG00000161914","cluster1"
"1229","ENSG00000142444","cluster1"
"1230","ENSG00000105248","cluster1"
"1231","ENSG00000133250","cluster1"
"1232","ENSG00000197483","cluster1"
"1233","ENSG00000104976","cluster1"
"1234","ENSG00000244560","cluster1"
"1235","ENSG00000244625","cluster1"
"1236","ENSG00000013016","cluster1"
"1237","ENSG00000257122","cluster1"
"1238","ENSG00000132825","cluster1"
"1239","ENSG00000203739","cluster1"
"1240","ENSG00000282508","cluster1"
"1241","ENSG00000241860","cluster1"
"1242","ENSG00000167604","cluster1"
"1243","ENSG00000267796","cluster1"
"1244","ENSG00000161265","cluster1"
"1245","ENSG00000188997","cluster1"
"1246","ENSG00000172824","cluster1"
"1247","ENSG00000106080","cluster1"
"1248","ENSG00000078237","cluster1"
"1249","ENSG00000123427","cluster1"
"1250","ENSG00000257594","cluster1"
"1251","ENSG00000140832","cluster1"
"1252","ENSG00000175707","cluster1"
"1253","ENSG00000145103","cluster1"
"1254","ENSG00000267787","cluster1"
"1255","ENSG00000278330","cluster1"
"1256","ENSG00000152056","cluster1"
"1257","ENSG00000158122","cluster1"
"1258","ENSG00000140280","cluster1"
"1259","ENSG00000236200","cluster1"
"1260","ENSG00000239523","cluster1"
"1261","ENSG00000272918","cluster1"
"1262","ENSG00000121897","cluster1"
"1263","ENSG00000285725","cluster1"
"1264","ENSG00000187626","cluster1"
"1265","ENSG00000127957","cluster1"
"1266","ENSG00000256591","cluster1"
"1267","ENSG00000236859","cluster1"
"1268","ENSG00000278963","cluster1"
"1269","ENSG00000108423","cluster1"
"1270","ENSG00000251192","cluster1"
"1271","ENSG00000137714","cluster1"
"1272","ENSG00000174206","cluster1"
"1273","ENSG00000095794","cluster1"
"1274","ENSG00000198346","cluster1"
"1275","ENSG00000228486","cluster1"
"1276","ENSG00000204685","cluster1"
"1277","ENSG00000279283","cluster1"
"1278","ENSG00000131848","cluster1"
"1279","ENSG00000196152","cluster1"
"1280","ENSG00000185670","cluster1"
"1281","ENSG00000124444","cluster1"
